Price,Mileage,Make,Model,Trim,Type,Cylinder,Liter,Doors,Cruise,Sound,Leather,Preco,Quilom
26012.37,34269,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1,60866.36,55150
27280.98,4836,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,1,0,63834.77,7783
25959.12,17431,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,0,1,60741.75,28052
23274.48,21616,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,1,0,54459.96,34787
23329.21,25218,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,0,1,54588.01,40584
16916.87,2879,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1,39583.78,4633
15639.04,8507,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,0,36593.78,13691
16256.24,10555,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1,38037.97,16987
15395.01,12920,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,0,36022.79,20793
14881.96,14376,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0,34822.29,23136
15277.07,16951,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0,35746.81,27280
14702.80,17656,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0,34403.08,28415
15033.15,19455,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1,35176.07,31310
13991.04,21020,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0,32737.63,33828
14771.00,22255,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1,34562.67,35816
13719.24,23645,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0,32101.65,38053
13869.15,24349,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0,32452.44,39186
13518.24,25981,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0,31631.32,41812
13825.15,26034,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1,32349.48,41898
13811.16,26236,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,1,32316.72,42223
14077.97,26788,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1,32941.04,43111
14411.86,26986,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1,33722.31,43430
13600.03,27231,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0,31822.72,43824
13032.87,30108,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,1,30495.61,48454
11539.05,38958,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0,27000.22,62697
14739.07,1737,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1,34487.94,2795
15110.19,2392,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0,35356.34,3850
14203.00,11836,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0,33233.59,19048
15194.98,12412,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1,35554.72,19975
14116.92,12878,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,0,33032.18,20725
13174.07,13318,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1,30826.01,21433
13258.37,14938,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,1,31023.25,24040
12791.75,16163,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1,29931.42,26012
12293.06,17139,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1,28764.53,27582
13998.13,18257,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1,32754.22,29382
14568.00,18511,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1,34087.67,29790
13122.91,19101,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1,30706.29,30740
13494.29,19500,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1,31575.29,31382
12036.22,19853,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1,28163.54,31950
12162.14,21770,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0,28458.19,35035
12333.60,21877,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0,28859.40,35208
12099.01,22758,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0,28310.48,36625
12119.09,22826,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1,28357.46,36735
11679.92,23388,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0,27329.85,37639
13216.91,24069,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0,30926.25,38735
12412.52,24664,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1,29044.06,39693
12284.29,24740,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0,28744.01,39815
12594.18,26328,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1,29469.13,42371
12105.98,28298,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0,28326.79,45541
11873.53,28398,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0,27782.88,45702
12965.22,29707,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1,30337.33,47809
10563.07,32458,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0,24716.52,52236
11413.53,32619,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1,26706.52,52495
11504.82,33962,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0,26920.14,54656
11521.53,34998,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1,26959.22,56324
18173.98,5826,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,1,42525.29,9376
18490.98,7755,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,1,43267.05,12480
17322.08,10102,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,1,40531.93,16258
17978.36,10986,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,0,42067.56,17680
16425.17,14242,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,0,38433.27,22920
16507.07,16229,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,0,38624.89,26118
16175.96,19095,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,0,37850.12,30730
15731.13,20484,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,0,36809.28,32966
15118.89,25979,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,0,35376.70,41809
13585.64,35662,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,0,31789.03,57392
